2, 2.46740638, 3558, 1442
3, 1.9744199881, 3319, 1681
4, 0.7211703959, 2095, 2905
5, 1.9922202274, 3329, 1671
6, 1.9638411381, 3313, 1687
7, 2.006614552, 3337, 1663
8, 2.46740638, 3558, 1442
9, 0.4956625785, 1657, 3343
10, 1.9868578256, 3326, 1674
11, 2.0175015088, 3343, 1657
12, 2.015681544, 3342, 1658
13, 2.0048076923, 3336, 1664
14, 2.0432136336, 3357, 1643
15, 2.0012004802, 3334, 1666
16, 0.0914647457, 419, 4581
17, 2.0120481928, 3340, 1660
18, 2.4746351633, 3561, 1439
19, 1.9726516052, 3318, 1682
20, 1.990430622, 3328, 1672
21, 2.0211480363, 3345, 1655
22, 1.9744199881, 3319, 1681
23, 2.0175015088, 3343, 1657
24, 1.9726516052, 3318, 1682
25, 0.5015015015, 1670, 3330
26, 1.9868578256, 3326, 1674
27, 1.9744199881, 3319, 1681
28, 2.0048076923, 3336, 1664
29, 2.0211480363, 3345, 1655
30, 1.990430622, 3328, 1672
31, 1.988643156, 3327, 1673
32, 2.46740638, 3558, 1442
33, 2.0175015088, 3343, 1657
34, 2.0674846626, 3370, 1630
35, 2.0175015088, 3343, 1657
36, 0.4992503748, 1665, 3335
37, 1.9976019185, 3332, 1668
38, 1.9958058718, 3331, 1669
39, 1.994011976, 3330, 1670
40, 2.0248033878, 3347, 1653
41, 2.0102347983, 3339, 1661
42, 2.0248033878, 3347, 1653
43, 1.9568302779, 3309, 1691
44, 1.9481132075, 3304, 1696
45, 1.965599051, 3314, 1686
46, 1.988643156, 3327, 1673
47, 2.0048076923, 3336, 1664
48, 1.9797377831, 3322, 1678
49, 0.49970006, 1666, 3334
50, 2.4411562285, 3547, 1453
51, 1.9568302779, 3309, 1691
52, 1.9922202274, 3329, 1671
53, 2.0376670717, 3354, 1646
54, 1.9761904762, 3320, 1680
55, 2.0303030303, 3350, 1650
56, 1.990430622, 3328, 1672
57, 2.0339805825, 3352, 1648
58, 2.0266343826, 3348, 1652
59, 1.994011976, 3330, 1670
60, 2.0138637734, 3341, 1659
61, 2.0487804878, 3360, 1640
62, 2.0193236715, 3344, 1656
63, 2.0450669915, 3358, 1642
64, 0.7211703959, 2095, 2905
65, 2.0248033878, 3347, 1653
66, 2.0525030525, 3362, 1638
67, 2.0266343826, 3348, 1652
68, 1.9568302779, 3309, 1691
69, 1.9550827423, 3308, 1692
70, 1.9850746269, 3325, 1675
71, 2.0376670717, 3354, 1646
72, 2.4482758621, 3550, 1450
73, 2.006614552, 3337, 1663
74, 2.0102347983, 3339, 1661
75, 2.0321406913, 3351, 1649
76, 1.9922202274, 3329, 1671
77, 1.937720329, 3298, 1702
78, 1.9550827423, 3308, 1692
79, 1.9429075927, 3301, 1699
80, 1.9832935561, 3324, 1676
81, 0.1987532966, 829, 4171
82, 2.035822708, 3353, 1647
83, 2.0303030303, 3350, 1650
84, 1.9744199881, 3319, 1681
85, 1.9411764706, 3300, 1700
86, 2.008423586, 3338, 1662
87, 2.015681544, 3342, 1658
88, 2.0321406913, 3351, 1649
89, 2.008423586, 3338, 1662
90, 1.99940012, 3333, 1667
91, 2.0193236715, 3344, 1656
92, 2.0248033878, 3347, 1653
93, 2.0048076923, 3336, 1664
94, 1.9832935561, 3324, 1676
95, 1.9308323564, 3294, 1706
96, 1.9744199881, 3319, 1681
97, 2.0138637734, 3341, 1659
98, 2.4506556246, 3551, 1449
99, 2.0175015088, 3343, 1657
100, 0.495215311, 1656, 3344
101, 2.0321406913, 3351, 1649
102, 1.9922202274, 3329, 1671
103, 1.9761904762, 3320, 1680
104, 2.008423586, 3338, 1662
105, 2.0413625304, 3356, 1644
106, 1.9533372711, 3307, 1693
107, 2.0487804878, 3360, 1640
108, 2.0048076923, 3336, 1664
109, 1.9958058718, 3331, 1669
110, 2.0102347983, 3339, 1661
111, 2.0303030303, 3350, 1650
112, 2.0048076923, 3336, 1664
113, 1.9498525074, 3305, 1695
114, 2.003003003, 3335, 1665
115, 1.9691211401, 3316, 1684
116, 2.0012004802, 3334, 1666
117, 2.0413625304, 3356, 1644
118, 1.994011976, 3330, 1670
119, 1.9638411381, 3313, 1687
120, 1.9850746269, 3325, 1675
121, 0.504211793, 1676, 3324
122, 1.9691211401, 3316, 1684
123, 1.9533372711, 3307, 1693
124, 2.0048076923, 3336, 1664
125, 1.9922202274, 3329, 1671
126, 1.99940012, 3333, 1667
127, 2.0211480363, 3345, 1655
128, 2.46740638, 3558, 1442
129, 1.9868578256, 3326, 1674
130, 2.0395136778, 3355, 1645
131, 2.015681544, 3342, 1658
132, 2.0248033878, 3347, 1653
133, 2.0921459493, 3383, 1617
134, 1.9481132075, 3304, 1696
135, 2.0012004802, 3334, 1666
136, 1.9958058718, 3331, 1669
137, 1.988643156, 3327, 1673
138, 1.9850746269, 3325, 1675
139, 1.9726516052, 3318, 1682
140, 2.006614552, 3337, 1663
141, 2.003003003, 3335, 1665
142, 2.0193236715, 3344, 1656
143, 1.9673590504, 3315, 1685
144, 0.495215311, 1656, 3344
145, 2.0193236715, 3344, 1656
146, 1.9868578256, 3326, 1674
147, 2.008423586, 3338, 1662
148, 1.9976019185, 3332, 1668
149, 1.988643156, 3327, 1673
150, 1.965599051, 3314, 1686
151, 2.0303030303, 3350, 1650
152, 1.9832935561, 3324, 1676
153, 2.003003003, 3335, 1665
154, 1.9691211401, 3316, 1684
155, 1.9815146094, 3323, 1677
156, 2.0266343826, 3348, 1652
157, 2.0506406345, 3361, 1639
158, 1.9515938607, 3306, 1694
159, 1.9585798817, 3310, 1690
160, 1.9868578256, 3326, 1674
161, 2.0193236715, 3344, 1656
162, 2.4554250173, 3553, 1447
163, 1.9515938607, 3306, 1694
164, 2.0102347983, 3339, 1661
165, 2.0506406345, 3361, 1639
166, 2.0376670717, 3354, 1646
167, 1.9274004684, 3292, 1708
168, 2.0048076923, 3336, 1664
169, 0.4956625785, 1657, 3343
170, 2.006614552, 3337, 1663
171, 1.9463759576, 3303, 1697
172, 1.9797377831, 3322, 1678
173, 2.035822708, 3353, 1647
174, 1.9832935561, 3324, 1676
175, 2.0321406913, 3351, 1649
176, 2.0138637734, 3341, 1659
177, 1.9832935561, 3324, 1676
178, 1.9744199881, 3319, 1681
179, 2.0284675954, 3349, 1651
180, 2.0284675954, 3349, 1651
181, 2.0012004802, 3334, 1666
182, 2.0395136778, 3355, 1645
183, 1.9638411381, 3313, 1687
184, 2.003003003, 3335, 1665
185, 2.0211480363, 3345, 1655
186, 2.0339805825, 3352, 1648
187, 1.9603315571, 3311, 1689
188, 2.0012004802, 3334, 1666
189, 1.99940012, 3333, 1667
190, 2.0469226082, 3359, 1641
191, 1.9779630733, 3321, 1679
192, 2.003003003, 3335, 1665
