4, 0.7211703959, 2095, 2905
9, 0.4956625785, 1657, 3343
16, 0.0914647457, 419, 4581
25, 0.5015015015, 1670, 3330
36, 0.4992503748, 1665, 3335
49, 0.49970006, 1666, 3334
64, 0.7211703959, 2095, 2905
81, 0.1987532966, 829, 4171
100, 0.495215311, 1656, 3344
121, 0.504211793, 1676, 3324
144, 0.495215311, 1656, 3344
169, 0.4956625785, 1657, 3343
196, 0.500150015, 1667, 3333
225, 0.5105740181, 1690, 3310
256, 0.0460251046, 220, 4780
289, 0.49298298, 1651, 3349
324, 0.725923369, 2103, 2897
361, 0.4988009592, 1664, 3336
400, 0.4974543276, 1661, 3339
441, 0.5015015015, 1670, 3330
484, 0.500150015, 1667, 3333
529, 0.5006002401, 1668, 3332
576, 0.494321578, 1654, 3346
625, 0.2033694344, 845, 4155
676, 0.4898688915, 1644, 3356
729, 0.4956625785, 1657, 3343
784, 0.4961101137, 1658, 3342
841, 0.5019525383, 1671, 3329
900, 0.4956625785, 1657, 3343
961, 0.497005988, 1660, 3340
1024, 0.7211703959, 2095, 2905
1089, 0.4956625785, 1657, 3343
1156, 0.5006002401, 1668, 3332
1225, 0.5028554253, 1673, 3327
1296, 0.1990407674, 830, 4170
1369, 0.4956625785, 1657, 3343
1444, 0.4961101137, 1658, 3342
1521, 0.4912019087, 1647, 3353
1600, 0.500150015, 1667, 3333
1681, 0.495215311, 1656, 3344
1764, 0.4956625785, 1657, 3343
1849, 0.4961101137, 1658, 3342
1936, 0.5037593985, 1675, 3325
2025, 0.4974543276, 1661, 3339
2116, 0.4992503748, 1665, 3335
2209, 0.5010507355, 1669, 3331
2304, 0.497005988, 1660, 3340
2401, 0.201345507, 838, 4162
2500, 0.7211703959, 2095, 2905
2601, 0.4988009592, 1664, 3336
2704, 0.49298298, 1651, 3349
2809, 0.49298298, 1651, 3349
2916, 0.4934289128, 1652, 3348
3025, 0.4961101137, 1658, 3342
3136, 0.5006002401, 1668, 3332
3249, 0.5119443604, 1693, 3307
3364, 0.5046644598, 1677, 3323
3481, 0.4894250819, 1643, 3357
3600, 0.5024038462, 1672, 3328
3721, 0.4956625785, 1657, 3343
3844, 0.5046644598, 1677, 3323
3969, 0.5024038462, 1672, 3328
4096, 0.0914647457, 419, 4581
4225, 0.503307276, 1674, 3326
4356, 0.5037593985, 1675, 3325
4489, 0.5096618357, 1688, 3312
4624, 0.4920919129, 1649, 3351
4761, 0.494321578, 1654, 3346
4900, 0.4965579168, 1659, 3341
5041, 0.504211793, 1676, 3324
5184, 0.7211703959, 2095, 2905
5329, 0.5019525383, 1671, 3329
5476, 0.5015015015, 1670, 3330
5625, 0.5010507355, 1669, 3331
5776, 0.498351813, 1663, 3337
5929, 0.4925373134, 1650, 3350
6084, 0.5015015015, 1670, 3330
6241, 0.4965579168, 1659, 3341
6400, 0.500150015, 1667, 3333
6561, 0.0945709282, 432, 4568
6724, 0.503307276, 1674, 3326
6889, 0.5010507355, 1669, 3331
7056, 0.503307276, 1674, 3326
7225, 0.503307276, 1674, 3326
7396, 0.4961101137, 1658, 3342
7569, 0.49970006, 1666, 3334
7744, 0.5006002401, 1668, 3332
7921, 0.5064778548, 1681, 3319
8100, 0.4992503748, 1665, 3335
8281, 0.4979029359, 1662, 3338
8464, 0.4992503748, 1665, 3335
8649, 0.4925373134, 1650, 3350
8836, 0.4934289128, 1652, 3348
9025, 0.4898688915, 1644, 3356
9216, 0.4979029359, 1662, 3338
9409, 0.498351813, 1663, 3337
9604, 0.7076502732, 2072, 2928
9801, 0.5051173992, 1678, 3322
10000, 0.1993283761, 831, 4169
10201, 0.504211793, 1676, 3324
10404, 0.4863258026, 1636, 3364
10609, 0.4979029359, 1662, 3338
10816, 0.4872099941, 1638, 3362
11025, 0.4988009592, 1664, 3336
11236, 0.49970006, 1666, 3334
11449, 0.493875112, 1653, 3347
11664, 0.4947683109, 1655, 3345
11881, 0.503307276, 1674, 3326
12100, 0.49298298, 1651, 3349
12321, 0.5060240964, 1680, 3320
12544, 0.5006002401, 1668, 3332
12769, 0.4947683109, 1655, 3345
12996, 0.5006002401, 1668, 3332
13225, 0.4934289128, 1652, 3348
13456, 0.5006002401, 1668, 3332
13689, 0.4956625785, 1657, 3343
13924, 0.500150015, 1667, 3333
14161, 0.4912019087, 1647, 3353
14400, 0.5006002401, 1668, 3332
14641, 0.2036591237, 846, 4154
14884, 0.497005988, 1660, 3340
15129, 0.4947683109, 1655, 3345
15376, 0.4961101137, 1658, 3342
15625, 0.5015015015, 1670, 3330
15876, 0.4956625785, 1657, 3343
16129, 0.4956625785, 1657, 3343
16384, 0.7211703959, 2095, 2905
16641, 0.498351813, 1663, 3337
16900, 0.4961101137, 1658, 3342
17161, 0.495215311, 1656, 3344
17424, 0.498351813, 1663, 3337
17689, 0.4988009592, 1664, 3336
17956, 0.4863258026, 1636, 3364
18225, 0.5051173992, 1678, 3322
18496, 0.498351813, 1663, 3337
18769, 0.503307276, 1674, 3326
19044, 0.4965579168, 1659, 3341
19321, 0.4979029359, 1662, 3338
19600, 0.4979029359, 1662, 3338
19881, 0.5092061576, 1687, 3313
20164, 0.4903129657, 1645, 3355
20449, 0.4947683109, 1655, 3345
20736, 0.1984659636, 828, 4172
21025, 0.497005988, 1660, 3340
21316, 0.49298298, 1651, 3349
21609, 0.497005988, 1660, 3340
21904, 0.4961101137, 1658, 3342
22201, 0.5024038462, 1672, 3328
22500, 0.4961101137, 1658, 3342
22801, 0.4988009592, 1664, 3336
23104, 0.4988009592, 1664, 3336
23409, 0.497005988, 1660, 3340
23716, 0.5024038462, 1672, 3328
24025, 0.4894250819, 1643, 3357
