371, 3392, 1608
372, 3345, 1655
373, 3322, 1678
374, 3338, 1662
375, 3329, 1671
376, 3324, 1676
377, 3293, 1707
378, 3363, 1637
379, 3311, 1689
380, 3332, 1668
381, 3322, 1678
382, 3304, 1696
383, 3293, 1707
384, 3319, 1681
385, 3383, 1617
386, 3347, 1653
387, 3317, 1683
388, 3329, 1671
389, 3346, 1654
390, 3325, 1675
391, 3336, 1664
392, 3527, 1473
393, 3329, 1671
394, 3301, 1699
395, 3351, 1649
396, 3341, 1659
397, 3306, 1694
398, 3348, 1652
399, 3309, 1691
400, 1661, 3339
401, 3292, 1708
402, 3301, 1699
403, 3305, 1695
404, 3357, 1643
405, 3327, 1673
406, 3330, 1670
407, 3358, 1642
408, 3329, 1671
409, 3314, 1686
410, 3303, 1697
411, 3306, 1694
412, 3335, 1665
413, 3339, 1661
414, 3328, 1672
415, 3340, 1660
416, 3335, 1665
417, 3335, 1665
418, 3383, 1617
419, 3333, 1667
420, 3327, 1673
421, 3340, 1660
422, 3396, 1604
423, 3300, 1700
424, 3321, 1679
425, 3333, 1667
426, 3320, 1680
427, 3314, 1686
428, 3339, 1661
429, 3360, 1640
430, 3287, 1713
431, 3351, 1649
432, 3323, 1677
433, 3342, 1658
434, 3283, 1717
435, 3311, 1689
436, 3322, 1678
437, 3291, 1709
438, 3343, 1657
439, 3301, 1699
440, 3348, 1652
441, 1670, 3330
442, 3340, 1660
443, 3331, 1669
444, 3338, 1662
445, 3354, 1646
446, 3343, 1657
447, 3294, 1706
448, 3338, 1662
449, 3329, 1671
450, 3538, 1462
451, 3342, 1658
452, 3300, 1700
453, 3335, 1665
454, 3338, 1662
455, 3317, 1683
456, 3360, 1640
457, 3341, 1659
458, 3334, 1666
459, 3288, 1712
460, 3327, 1673
461, 3329, 1671
462, 3361, 1639
463, 3262, 1738
464, 3347, 1653
465, 3356, 1644
466, 3346, 1654
467, 3334, 1666
468, 3310, 1690
469, 3312, 1688
470, 3352, 1648
471, 3337, 1663
472, 3284, 1716
473, 3339, 1661
474, 3337, 1663
475, 3321, 1679
476, 3320, 1680
477, 3363, 1637
478, 3355, 1645
479, 3318, 1682
480, 3325, 1675
481, 3320, 1680
482, 3357, 1643
483, 3287, 1713
484, 1667, 3333
485, 3321, 1679
486, 3320, 1680
487, 3296, 1704
488, 3355, 1645
489, 3326, 1674
490, 3354, 1646
491, 3299, 1701
492, 3316, 1684
493, 3282, 1718
494, 3346, 1654
495, 3341, 1659
496, 3323, 1677
497, 3338, 1662
498, 3347, 1653
499, 3365, 1635
500, 3333, 1667
501, 3298, 1702
502, 3345, 1655
503, 3299, 1701
504, 3314, 1686
505, 3359, 1641
506, 3280, 1720
507, 3333, 1667
508, 3354, 1646
509, 3324, 1676
510, 3324, 1676
511, 3313, 1687
512, 3558, 1442
513, 3338, 1662
514, 3282, 1718
515, 3328, 1672
516, 3343, 1657
517, 3306, 1694
518, 3341, 1659
519, 3325, 1675
520, 3345, 1655
521, 3349, 1651
522, 3322, 1678
523, 3355, 1645
524, 3329, 1671
525, 3340, 1660
526, 3367, 1633
527, 3327, 1673
528, 3348, 1652
529, 1668, 3332
530, 3328, 1672
531, 3345, 1655
532, 3329, 1671
533, 3331, 1669
534, 3289, 1711
535, 3337, 1663
536, 3334, 1666
537, 3311, 1689
538, 3360, 1640
539, 3322, 1678
540, 3343, 1657
541, 3336, 1664
542, 3328, 1672
543, 3306, 1694
544, 3357, 1643
545, 3336, 1664
546, 3357, 1643
547, 3330, 1670
548, 3310, 1690
549, 3334, 1666
550, 3316, 1684
551, 3355, 1645
552, 3305, 1695
553, 3350, 1650
554, 3349, 1651
555, 3316, 1684
556, 3356, 1644
557, 3358, 1642
558, 3358, 1642
559, 3299, 1701
560, 3343, 1657
561, 3326, 1674
562, 3338, 1662
563, 3327, 1673
564, 3307, 1693
565, 3334, 1666
566, 3361, 1639
567, 3334, 1666
568, 3348, 1652
569, 3372, 1628
570, 3366, 1634
571, 3359, 1641
572, 3337, 1663
573, 3339, 1661
574, 3315, 1685
575, 3325, 1675
576, 1654, 3346
577, 3372, 1628
578, 3544, 1456
579, 3344, 1656
580, 3324, 1676
581, 3335, 1665
582, 3312, 1688
583, 3312, 1688
584, 3302, 1698
585, 3338, 1662
586, 3336, 1664
587, 3322, 1678
588, 3338, 1662
589, 3325, 1675
590, 3335, 1665
591, 3351, 1649
592, 3337, 1663
593, 3323, 1677
594, 3319, 1681
595, 3322, 1678
596, 3350, 1650
597, 3345, 1655
598, 3357, 1643
599, 3325, 1675
600, 3343, 1657
601, 3336, 1664
602, 3317, 1683
603, 3359, 1641
604, 3324, 1676
605, 3332, 1668
606, 3321, 1679
607, 3345, 1655
608, 3329, 1671
609, 3350, 1650
610, 3324, 1676
611, 3357, 1643
612, 3334, 1666
613, 3328, 1672
614, 3327, 1673
615, 3354, 1646
616, 3339, 1661
617, 3319, 1681
618, 3335, 1665
619, 3295, 1705
620, 3339, 1661
621, 3319, 1681
622, 3333, 1667
623, 3305, 1695
624, 3317, 1683
625, 845, 4155
626, 3336, 1664
627, 3323, 1677
628, 3321, 1679
629, 3364, 1636
630, 3330, 1670
631, 3307, 1693
632, 3314, 1686
633, 3323, 1677
634, 3336, 1664
635, 3335, 1665
636, 3313, 1687
637, 3319, 1681
638, 3334, 1666
639, 3310, 1690
640, 3342, 1658
641, 3353, 1647
642, 3352, 1648
643, 3365, 1635
644, 3336, 1664
645, 3354, 1646
646, 3348, 1652
647, 3356, 1644
648, 3543, 1457
649, 3338, 1662
650, 3361, 1639
651, 3333, 1667
652, 3348, 1652
653, 3300, 1700
654, 3338, 1662
655, 3314, 1686
656, 3333, 1667
657, 3343, 1657
658, 3324, 1676
659, 3345, 1655
660, 3348, 1652
661, 3308, 1692
662, 3316, 1684
663, 3364, 1636
664, 3334, 1666
665, 3343, 1657
666, 3366, 1634
667, 3345, 1655
668, 3323, 1677
669, 3347, 1653
670, 3310, 1690
671, 3304, 1696
672, 3361, 1639
673, 3332, 1668
674, 3300, 1700
675, 3344, 1656
676, 1644, 3356
677, 3278, 1722
678, 3318, 1682
679, 3318, 1682
680, 3342, 1658
681, 3310, 1690
682, 3349, 1651
683, 3366, 1634
684, 3338, 1662
685, 3326, 1674
686, 3330, 1670
687, 3337, 1663
688, 3311, 1689
689, 3330, 1670
690, 3326, 1674
691, 3289, 1711
692, 3357, 1643
693, 3291, 1709
694, 3346, 1654
695, 3368, 1632
696, 3340, 1660
697, 3338, 1662
698, 3344, 1656
699, 3353, 1647
700, 3332, 1668
701, 3334, 1666
702, 3302, 1698
703, 3387, 1613
704, 3315, 1685
705, 3305, 1695
706, 3321, 1679
707, 3292, 1708
708, 3299, 1701
709, 3342, 1658
710, 3315, 1685
711, 3341, 1659
712, 3320, 1680
713, 3348, 1652
714, 3312, 1688
715, 3325, 1675
716, 3349, 1651
717, 3323, 1677
718, 3300, 1700
719, 3309, 1691
720, 3315, 1685
721, 3354, 1646
722, 3543, 1457
723, 3368, 1632
724, 3280, 1720
725, 3338, 1662
726, 3338, 1662
727, 3319, 1681
728, 3317, 1683
729, 1657, 3343
730, 3346, 1654
731, 3322, 1678
732, 3318, 1682
733, 3317, 1683
734, 3336, 1664
735, 3346, 1654
736, 3335, 1665
737, 3327, 1673
738, 3363, 1637
739, 3329, 1671
740, 3329, 1671
741, 3334, 1666
742, 3294, 1706
743, 3306, 1694
744, 3343, 1657
745, 3316, 1684
746, 3315, 1685
747, 3322, 1678
748, 3332, 1668
749, 3325, 1675
750, 3333, 1667
751, 3360, 1640
752, 3327, 1673
753, 3377, 1623
754, 3308, 1692
755, 3315, 1685
756, 3338, 1662
757, 3339, 1661
758, 3373, 1627
759, 3345, 1655
760, 3322, 1678
761, 3344, 1656
762, 3340, 1660
763, 3333, 1667
764, 3345, 1655
765, 3343, 1657
766, 3348, 1652
767, 3364, 1636
768, 3323, 1677
769, 3321, 1679
770, 3349, 1651
771, 3339, 1661
772, 3341, 1659
773, 3304, 1696
774, 3321, 1679
775, 3340, 1660
776, 3317, 1683
777, 3302, 1698
778, 3308, 1692
779, 3300, 1700
780, 3347, 1653
781, 3351, 1649
782, 3310, 1690
783, 3351, 1649
784, 1658, 3342
785, 3361, 1639
786, 3324, 1676
787, 3292, 1708
788, 3318, 1682
789, 3341, 1659
790, 3323, 1677
791, 3318, 1682
792, 3330, 1670
793, 3321, 1679
794, 3350, 1650
795, 3279, 1721
796, 3338, 1662
797, 3322, 1678
798, 3303, 1697
799, 3287, 1713
800, 3546, 1454
801, 3345, 1655
802, 3337, 1663
803, 3343, 1657
804, 3313, 1687
805, 3305, 1695
806, 3323, 1677
807, 3322, 1678
808, 3300, 1700
809, 3325, 1675
810, 3320, 1680
811, 3307, 1693
812, 3390, 1610
813, 3322, 1678
814, 3370, 1630
815, 3364, 1636
816, 3316, 1684
817, 3339, 1661
818, 3326, 1674
819, 3326, 1674
820, 3330, 1670
821, 3331, 1669
822, 3328, 1672
823, 3340, 1660
824, 3308, 1692
825, 3329, 1671
826, 3345, 1655
827, 3296, 1704
828, 3327, 1673
829, 3351, 1649
830, 3337, 1663
831, 3353, 1647
832, 3334, 1666
833, 3324, 1676
834, 3315, 1685
835, 3315, 1685
836, 3320, 1680
837, 3344, 1656
838, 3315, 1685
839, 3341, 1659
840, 3317, 1683
841, 1671, 3329
842, 3362, 1638
843, 3311, 1689
844, 3334, 1666
845, 3325, 1675
846, 3335, 1665
847, 3316, 1684
848, 3351, 1649
849, 3314, 1686
850, 3332, 1668
851, 3325, 1675
852, 3289, 1711
853, 3348, 1652
854, 3327, 1673
855, 3290, 1710
856, 3359, 1641
857, 3313, 1687
858, 3333, 1667
859, 3311, 1689
860, 3338, 1662
861, 3319, 1681
862, 3308, 1692
863, 3326, 1674
864, 3320, 1680
865, 3336, 1664
866, 3305, 1695
867, 3350, 1650
868, 3326, 1674
869, 3310, 1690
870, 3363, 1637
871, 3327, 1673
872, 3335, 1665
873, 3336, 1664
874, 3320, 1680
875, 3327, 1673
876, 3331, 1669
877, 3327, 1673
878, 3330, 1670
879, 3314, 1686
880, 3349, 1651
881, 3325, 1675
882, 3550, 1450
883, 3354, 1646
884, 3323, 1677
885, 3307, 1693
886, 3342, 1658
887, 3314, 1686
888, 3338, 1662
889, 3331, 1669
890, 3348, 1652
891, 3359, 1641
892, 3338, 1662
893, 3297, 1703
894, 3346, 1654
895, 3314, 1686
896, 3322, 1678
897, 3351, 1649
898, 3302, 1698
899, 3355, 1645
900, 1657, 3343
901, 3323, 1677
902, 3279, 1721
903, 3348, 1652
904, 3300, 1700
905, 3323, 1677
906, 3338, 1662
907, 3350, 1650
908, 3297, 1703
909, 3357, 1643
910, 3307, 1693
911, 3357, 1643
912, 3352, 1648
913, 3342, 1658
914, 3298, 1702
915, 3306, 1694
916, 3329, 1671
917, 3337, 1663
918, 3338, 1662
919, 3364, 1636
920, 3323, 1677
921, 3332, 1668
922, 3325, 1675
923, 3267, 1733
924, 3310, 1690
925, 3332, 1668
926, 3291, 1709
927, 3309, 1691
928, 3348, 1652
929, 3303, 1697
930, 3312, 1688
931, 3328, 1672
932, 3337, 1663
933, 3337, 1663
934, 3329, 1671
935, 3333, 1667
936, 3343, 1657
937, 3325, 1675
938, 3338, 1662
939, 3304, 1696
940, 3320, 1680
941, 3338, 1662
942, 3316, 1684
943, 3340, 1660
944, 3327, 1673
945, 3334, 1666
946, 3342, 1658
947, 3373, 1627
948, 3322, 1678
949, 3348, 1652
950, 3325, 1675
951, 3325, 1675
952, 3301, 1699
953, 3319, 1681
954, 3314, 1686
955, 3341, 1659
956, 3339, 1661
957, 3339, 1661
958, 3338, 1662
959, 3344, 1656
960, 3331, 1669
961, 1660, 3340
962, 3310, 1690
963, 3328, 1672
964, 3314, 1686
965, 3318, 1682
966, 3283, 1717
967, 3332, 1668
968, 3545, 1455
969, 3338, 1662
970, 3317, 1683
971, 3371, 1629
972, 3345, 1655
973, 3319, 1681
974, 3299, 1701
975, 3318, 1682
976, 3362, 1638
977, 3320, 1680
978, 3319, 1681
979, 3317, 1683
980, 3328, 1672
981, 3349, 1651
982, 3325, 1675
983, 3288, 1712
984, 3330, 1670
985, 3335, 1665
986, 3300, 1700
987, 3323, 1677
988, 3302, 1698
989, 3353, 1647
990, 3352, 1648
991, 3352, 1648
992, 3334, 1666
993, 3306, 1694
994, 3327, 1673
995, 3344, 1656
996, 3325, 1675
997, 3315, 1685
998, 3345, 1655
999, 3330, 1670
1000, 3326, 1674
1001, 3325, 1675
1002, 3343, 1657
1003, 3345, 1655
1004, 3299, 1701
1005, 3336, 1664
1006, 3341, 1659
1007, 3294, 1706
1008, 3354, 1646
1009, 3317, 1683
1010, 3324, 1676
1011, 3358, 1642
1012, 3332, 1668
1013, 3312, 1688
1014, 3315, 1685
1015, 3303, 1697
1016, 3337, 1663
1017, 3318, 1682
1018, 3328, 1672
1019, 3350, 1650
1020, 3362, 1638
1021, 3326, 1674
1022, 3297, 1703
1023, 3313, 1687
1024, 2095, 2905
1025, 3337, 1663
1026, 3333, 1667
1027, 3368, 1632
1028, 3323, 1677
1029, 3343, 1657
1030, 3331, 1669
1031, 3305, 1695
1032, 3331, 1669
1033, 3365, 1635
1034, 3310, 1690
1035, 3316, 1684
1036, 3343, 1657
1037, 3327, 1673
1038, 3314, 1686
1039, 3316, 1684
1040, 3342, 1658
1041, 3377, 1623
1042, 3337, 1663
1043, 3356, 1644
1044, 3320, 1680
1045, 3281, 1719
1046, 3333, 1667
1047, 3326, 1674
1048, 3340, 1660
1049, 3351, 1649
1050, 3317, 1683
1051, 3348, 1652
1052, 3349, 1651
1053, 3342, 1658
1054, 3350, 1650
1055, 3283, 1717
1056, 3373, 1627
1057, 3335, 1665
1058, 3546, 1454
1059, 3333, 1667
1060, 3339, 1661
1061, 3322, 1678
1062, 3298, 1702
1063, 3331, 1669
1064, 3354, 1646
1065, 3346, 1654
1066, 3308, 1692
1067, 3375, 1625
1068, 3331, 1669
1069, 3318, 1682
1070, 3344, 1656
1071, 3291, 1709
1072, 3348, 1652
1073, 3311, 1689
1074, 3338, 1662
1075, 3331, 1669
1076, 3290, 1710
1077, 3299, 1701
1078, 3335, 1665
1079, 3295, 1705
1080, 3326, 1674
1081, 3342, 1658
1082, 3332, 1668
1083, 3322, 1678
1084, 3301, 1699
1085, 3345, 1655
1086, 3325, 1675
1087, 3296, 1704
1088, 3319, 1681
1089, 1657, 3343
1090, 3298, 1702
1091, 3327, 1673
1092, 3318, 1682
1093, 3337, 1663
1094, 3321, 1679
1095, 3335, 1665
1096, 3322, 1678
1097, 3336, 1664
1098, 3347, 1653
1099, 3328, 1672
1100, 3343, 1657
1101, 3312, 1688
1102, 3330, 1670
1103, 3367, 1633
1104, 3310, 1690
1105, 3344, 1656
1106, 3351, 1649
1107, 3288, 1712
1108, 3338, 1662
1109, 3340, 1660
1110, 3361, 1639
1111, 3369, 1631
1112, 3314, 1686
1113, 3332, 1668
1114, 3340, 1660
1115, 3342, 1658
1116, 3345, 1655
1117, 3338, 1662
1118, 3284, 1716
1119, 3354, 1646
1120, 3332, 1668
1121, 3364, 1636
1122, 3332, 1668
1123, 3361, 1639
1124, 3331, 1669
1125, 3316, 1684
1126, 3333, 1667
1127, 3352, 1648
1128, 3345, 1655
1129, 3349, 1651
1130, 3366, 1634
1131, 3320, 1680
1132, 3325, 1675
1133, 3296, 1704
1134, 3354, 1646
1135, 3317, 1683
1136, 3359, 1641
1137, 3317, 1683
1138, 3359, 1641
1139, 3331, 1669
1140, 3321, 1679
1141, 3333, 1667
1142, 3311, 1689
1143, 3336, 1664
1144, 3313, 1687
1145, 3371, 1629
1146, 3337, 1663
1147, 3315, 1685
1148, 3361, 1639
1149, 3336, 1664
1150, 3342, 1658
1151, 3305, 1695
1152, 3544, 1456
1153, 3342, 1658
1154, 3347, 1653
1155, 3348, 1652
1156, 1668, 3332
1157, 3332, 1668
1158, 3314, 1686
1159, 3315, 1685
1160, 3363, 1637
1161, 3343, 1657
1162, 3342, 1658
1163, 3339, 1661
1164, 3319, 1681
1165, 3330, 1670
1166, 3307, 1693
1167, 3302, 1698
1168, 3334, 1666
1169, 3331, 1669
1170, 3360, 1640
1171, 3321, 1679
1172, 3327, 1673
1173, 3367, 1633
1174, 3307, 1693
1175, 3318, 1682
1176, 3320, 1680
1177, 3369, 1631
1178, 3327, 1673
1179, 3313, 1687
1180, 3336, 1664
1181, 3351, 1649
1182, 3357, 1643
1183, 3339, 1661
1184, 3350, 1650
1185, 3376, 1624
1186, 3299, 1701
1187, 3371, 1629
1188, 3341, 1659
1189, 3312, 1688
1190, 3300, 1700
1191, 3331, 1669
1192, 3323, 1677
1193, 3314, 1686
1194, 3323, 1677
1195, 3338, 1662
1196, 3350, 1650
1197, 3347, 1653
1198, 3329, 1671
1199, 3293, 1707
1200, 3349, 1651
1201, 3343, 1657
1202, 3322, 1678
1203, 3330, 1670
1204, 3326, 1674
1205, 3324, 1676
1206, 3325, 1675
1207, 3312, 1688
1208, 3275, 1725
1209, 3328, 1672
1210, 3340, 1660
1211, 3300, 1700
1212, 3366, 1634
1213, 3323, 1677
1214, 3331, 1669
1215, 3354, 1646
1216, 3327, 1673
1217, 3338, 1662
1218, 3306, 1694
1219, 3336, 1664
1220, 3328, 1672
1221, 3332, 1668
1222, 3349, 1651
1223, 3311, 1689
1224, 3335, 1665
1225, 1673, 3327
1226, 3303, 1697
1227, 3344, 1656
1228, 3313, 1687
1229, 3346, 1654
1230, 3325, 1675
1231, 3369, 1631
1232, 3296, 1704
1233, 3322, 1678
1234, 3335, 1665
1235, 3302, 1698
1236, 3347, 1653
1237, 3338, 1662
1238, 3296, 1704
1239, 3305, 1695
1240, 3302, 1698
1241, 3338, 1662
1242, 3322, 1678
1243, 3349, 1651
1244, 3322, 1678
1245, 3340, 1660
1246, 3334, 1666
1247, 3310, 1690
1248, 3309, 1691
1249, 3330, 1670
1250, 3532, 1468
1251, 3328, 1672
1252, 3317, 1683
1253, 3314, 1686
1254, 3305, 1695
1255, 3310, 1690
1256, 3345, 1655
1257, 3334, 1666
1258, 3342, 1658
1259, 3319, 1681
1260, 3342, 1658
1261, 3306, 1694
1262, 3327, 1673
1263, 3315, 1685
1264, 3298, 1702
1265, 3299, 1701
1266, 3342, 1658
1267, 3335, 1665
1268, 3344, 1656
1269, 3324, 1676
1270, 3315, 1685
1271, 3322, 1678
1272, 3317, 1683
1273, 3329, 1671
1274, 3328, 1672
1275, 3312, 1688
1276, 3346, 1654
1277, 3344, 1656
1278, 3332, 1668
1279, 3340, 1660
1280, 3327, 1673
1281, 3368, 1632
1282, 3379, 1621
1283, 3363, 1637
1284, 3328, 1672
1285, 3357, 1643
1286, 3295, 1705
1287, 3332, 1668
1288, 3308, 1692
1289, 3327, 1673
1290, 3328, 1672
1291, 3307, 1693
1292, 3317, 1683
1293, 3329, 1671
1294, 3337, 1663
1295, 3343, 1657
1296, 830, 4170
1297, 3329, 1671
1298, 3320, 1680
1299, 3315, 1685
1300, 3343, 1657
1301, 3328, 1672
1302, 3303, 1697
1303, 3333, 1667
1304, 3310, 1690
1305, 3349, 1651
1306, 3346, 1654
1307, 3322, 1678
1308, 3323, 1677
1309, 3338, 1662
1310, 3321, 1679
1311, 3363, 1637
1312, 3347, 1653
1313, 3346, 1654
1314, 3318, 1682
1315, 3355, 1645
1316, 3344, 1656
1317, 3346, 1654
1318, 3308, 1692
1319, 3275, 1725
1320, 3358, 1642
1321, 3331, 1669
1322, 3324, 1676
1323, 3339, 1661
1324, 3291, 1709
1325, 3328, 1672
1326, 3291, 1709
1327, 3282, 1718
1328, 3343, 1657
1329, 3334, 1666
1330, 3299, 1701
1331, 3343, 1657
1332, 3302, 1698
1333, 3343, 1657
1334, 3301, 1699
1335, 3329, 1671
1336, 3320, 1680
1337, 3344, 1656
1338, 3336, 1664
1339, 3301, 1699
1340, 3381, 1619
1341, 3345, 1655
1342, 3326, 1674
1343, 3353, 1647
1344, 3323, 1677
1345, 3314, 1686
1346, 3339, 1661
1347, 3361, 1639
1348, 3314, 1686
1349, 3364, 1636
1350, 3334, 1666
1351, 3318, 1682
1352, 3542, 1458
1353, 3295, 1705
1354, 3333, 1667
1355, 3306, 1694
1356, 3324, 1676
1357, 3332, 1668
1358, 3343, 1657
1359, 3359, 1641
1360, 3308, 1692
1361, 3325, 1675
1362, 3347, 1653
1363, 3320, 1680
1364, 3318, 1682
